Adj Close
92.926943
92.324844
91.908692
93.174872
92.77642
92.953512
92.236301
91.439403
91.147213
92.280576
92.971218
92.138902
91.554515
91.714281
91.634395
91.297115
91.65215
92.308962
94.190647
95.726168
96.214343
96.38298
96.516119
97.652228
97.270566
99.010241
98.921477
100.09309
100.09309
99.383025
100.039837
99.649297
98.16703
96.746893
95.735046
96.844528
96.3031
97.723237
96.569379
97.652228
97.394834
97.110807
98.992485
100.119723
99.968829
98.406682
98.814971
97.235068
97.634479
98.113777
97.607853
97.669984
97.616731
97.279444
95.850429
95.91256
96.214343
97.350452
96.258718
97.456965
97.625602
97.013172
98.522066
98.158152
99.853445
100.767658
100.235107
99.489531
99.196633
97.643357
96.294222
94.51905
95.282375
94.696571
92.601867
93.294184
92.698087
94.077121
94.05933
95.874324
94.51308
95.011312
92.938304
92.858234
94.548663
93.685657
93.134039
93.863595
90.847504
92.306616
89.165968
87.030681
87.564501
87.502222
88.596559
89.076999
89.931112
89.584129
88.596559
86.523551
85.945243
84.966572
86.745976
87.760236
86.897224
86.568038
87.564501
87.54671
87.502222
88.925744
88.125018
88.311854
87.457741
88.249575
91.327945
92.351104
91.861765
91.319046
91.167798
90.767428
92.235438
91.817277
92.493452
91.452502
90.767428
91.381324
91.799486
92.128678
92.61801
93.997051
95.473954
95.411675
96.087851
96.57719
96.532702
96.301377
97.61814
97.520272
96.310276
97.317967
96.595642
96.060586
97.335806
97.799519
95.846565
95.525531
97.665754
98.869638
97.424981
97.826271
98.013547
99.413613
99.904078
101.785696
101.348734
102.258328
99.948669
99.101491
98.851799
99.226337
99.609795
99.698976
98.084883
98.539683
97.870862
98.227568
97.951117
99.146082
100.876102
100.956357
102.186986
102.472356
102.695297
103.595971
105.227897
104.514485
103.355199
103.399783
105.584603
105.477589
105.272488
103.15901
105.673778
106.538788
107.011421
106.717138
107.100596
108.099371
108.420406
108.482829
106.048316
105.004957
104.273712
104.844439
105.682697
104.826607
103.132258
100.929605
102.151321
104.380726
104.416391
108.081532
106.1156
106.133469
110.181506
110.404907
111.030428
109.404067
111.307443
112.924873
113.130398
115.391225
115.45377
117.026524
115.409087
113.952513
115.006968
116.249078
116.168657
115.489522
114.35464
114.542289
116.535038
117.580555
118.322248
118.492036
119.814567
119.850305
117.151628
116.570776
115.239314
116.418865
117.133752
118.894155
117.339277
116.07036
114.953354
115.864834
116.177588
117.634169
115.838027
114.649531
113.041039
111.816798
112.469133
113.764857
114.372509
114.479744
114.613779
114.363578
114.399323
114.122301
115.158879
113.568263
113.523587
115.132072
116.517162
117.982674
117.92906
118.179268
119.081805
118.483091
118.286497
119.582235
117.675292
118.955533
119.071923
119.573277
123.011139
124.389875
125.222476
126.457964
126.869797
127.59497
127.791932
127.863556
124.873319
126.359483
126.099858
126.064039
125.025514
126.93246
129.940593
130.620999
130.298699
128.427572
130.289751
128.884172
129.063225
128.758834
126.493769
128.158986
128.919977
130.710532
129.833164
129.170654
127.568113
126.860836
126.70864
125.983468
133.77238
133.396365
132.223554
134.613943
136.243342
133.754471
135.921055
135.786755
136.234394
138.768031
138.016001
140.469053
140.388481
140.522781
141.561293
144.139697
143.915877
145.070779
144.157606
145.446808
142.483428
142.81469
142.734104
144.98126
148.213213
149.556129
150.899045
148.826647
148.342197
146.054486
146.592762
147.104139
143.802655
140.357638
142.492837
142.779915
141.784088
147.480937
146.709395
148.701048
147.211792
142.896548
140.052614
137.388105
136.993361
132.965209
131.906576
134.041775
131.117088
128.919096
129.116468
132.166754
137.20868
134.418572
135.423365
137.755936
138.240386
134.929935
133.889262
134.526225
134.355766
134.472398
130.085382
124.926823
124.253968
129.295893
129.188241
128.963956
130.318633
134.418572
133.054915
132.70503
134.481365
132.023208
131.422126
136.544791
134.956848
136.769076
135.423365
135.091428
133.23434
133.539378
133.377886
130.327613
127.88739
125.689398
126.380187
127.698984
131.85275
130.24686
127.737791
132.108431
133.538342
132.540109
133.331491
136.443105
137.369392
136.029417
134.806357
136.784847
137.585231
137.279456
136.200288
134.905281
136.362171
135.894526
135.229033
137.279456
139.383848
138.898214
139.105051
138.340647
138.628419
137.324424
136.15532
134.959251
134.473617
